X,Real Y,Predict Y (1),Predict Y (2),Predict Y (3),Predict Y (4),Predict Y (5),Predict Y (6),Predict Y (7),Predict Y (8),Predict Y (9),Predict Y (10),Predict Y (11),Predict Y (12),Predict Y (13),Predict Y (14),Predict Y (15),Predict Y (16)
1980.666667,335.875,333.6787749,338.7878612,333.4487364,337.1449181,335.6574775,336.4699099,337.8968972,334.4640501,336.077315,336.3262794,337.7638348,335.3623431,336.2571082,335.7617967,335.0942062,335.6249666
1980.75,336.025,343.6585902,337.6056273,338.7135002,336.4953189,335.325973,335.8199427,337.1685291,333.8361321,336.3941489,336.5203604,337.4141592,333.8968786,335.2633061,335.4997974,335.5538258,336.3180328
1980.833333,337.06,334.8342867,344.767226,340.1933066,337.0273055,335.7587819,336.6810751,337.4627054,335.5714859,337.8750296,337.2465846,337.469107,334.53688,335.2390129,335.6942375,336.0304399,336.6042908
1980.916667,338.2,329.4693099,336.4293451,339.1504079,337.7124842,337.4866192,338.6629467,338.7997812,337.9387009,339.4723192,338.2732528,338.0332072,336.1772419,336.1570583,336.7735168,337.1349102,336.4989947
1981,339.22,336.8706536,334.566386,339.6884311,338.5134879,340.4542391,340.5587731,340.2571608,339.441434,340.909698,339.3182264,338.7247552,337.4563957,337.0450187,338.1018272,338.8832029,337.0886697
1981.083333,340.45,340.7859097,338.12996,337.9082371,339.4485443,342.5791619,342.1018458,341.2395008,341.0908903,341.5219379,340.6602795,340.0932919,337.7745699,338.1447973,339.4108628,341.1533545,339.2279376
1981.166667,341.4,339.8103013,332.7844709,335.8701816,340.8341588,342.723362,342.779955,342.2879312,342.5793819,341.1963106,341.521887,341.8254585,337.7508338,339.7479831,340.5478317,342.1791414,341.872276
1981.25,342.45,341.4316758,334.5164934,339.8353755,342.4014294,341.5205352,343.6267187,344.0171081,343.4574372,341.5928019,342.3649415,342.8550373,339.5514444,341.0540468,341.9258693,342.3709013,343.5107467
1981.333333,342.82,336.4478462,333.4304845,343.0253082,343.9301873,340.7442152,344.3434398,344.2615154,343.0132408,342.6354318,343.2154672,342.5494687,341.6291893,341.1406534,342.5654936,341.8496847,343.963242
1981.416667,342.125,338.8338774,343.5229296,342.0076111,343.9450584,339.951449,344.477393,342.6625528,342.1504249,343.0676081,343.1452766,341.5350945,343.0499211,340.2392503,341.6589551,340.7211853,343.3507763
1981.5,340.425,337.6907231,335.043028,339.8989921,342.4212544,338.6283492,343.0781425,340.6696549,340.6741123,341.3331077,341.5612936,340.0919542,342.3173559,339.1985671,339.6997115,338.5705526,341.0553831
1981.583333,338.4,338.4286403,345.944183,338.1004372,340.316741,336.8273522,340.4367173,339.0934193,337.8480219,338.5230224,339.446212,338.8674649,340.1454526,338.3667713,338.0616445,336.6179358,338.7385812
1981.666667,336.7,339.1282296,348.6526295,336.4343454,338.3377376,335.9319744,338.0796478,337.6973395,334.9465852,336.881372,338.2493235,337.6929614,337.6699039,337.1215536,337.3161579,335.892839,338.1804966
1981.75,336.94,343.504618,348.4947586,338.9891903,337.4217477,336.1855119,336.9442932,336.6060732,334.1766413,337.0651812,338.194062,336.9720215,336.4179612,336.1840281,337.1269603,336.014467,338.8173773
1981.833333,338.425,345.6635635,338.0751317,343.9028882,337.7411064,336.7795061,337.3525879,336.814191,336.1042815,338.325057,338.8321883,336.8506482,337.0795202,336.5770139,337.475896,336.6291862,339.1399448
1981.916667,339.6,344.779292,336.7386062,342.147051,338.657652,338.4654497,338.8370529,338.3279897,338.0521509,340.1847677,339.6034801,336.8293103,339.1018506,337.6853803,338.4407525,337.7634072,338.6455815
1982,340.7,336.2816074,339.9131484,340.4901117,339.3584297,341.3342996,340.506799,339.7002569,339.6194906,341.6236216,340.6225637,337.1981993,340.7260005,338.9053204,339.7126437,339.797506,339.0995714
1982.083333,341.55,337.3958615,341.9492074,338.1132731,340.3118915,343.5431662,341.7321799,340.8425355,340.9501795,342.1071331,341.9123267,338.5069153,340.977826,340.1010656,340.7569224,341.8293466,340.741732
1982.166667,342.675,341.5357464,344.8391692,340.6650429,341.4977801,344.0092111,342.3804086,342.3460259,342.5265434,341.7246425,342.9771414,340.2817557,340.988872,341.9543654,341.9277727,343.005781,343.2322035
1982.25,343.475,336.7549375,342.7835423,340.0961885,343.0661281,343.1045092,343.2279387,344.1316569,343.1104936,341.9961306,344.1078806,341.6633439,342.3061249,343.6262661,343.4609122,343.221918,344.7609176
1982.333333,343.96,339.889204,333.7752701,341.4273242,344.4734605,342.6719927,344.0587159,344.6685672,342.7356386,343.3284374,345.2302388,341.9616279,344.2665983,343.7493498,344.4101581,343.1304585,345.1343285
1982.416667,343.3,356.5675832,334.8803772,341.3100878,344.5236415,342.1218319,344.1693374,343.06484,341.7430598,343.8749769,345.2910369,341.2440569,345.6296491,342.8084036,343.6175968,342.2032392,344.1769925
1982.5,341.92,350.6323601,346.7063822,337.5708162,343.1204832,340.8460877,342.9892563,341.1354296,340.2720524,342.2673961,343.9078939,340.1206066,344.863452,341.531999,341.5593572,340.01442,341.8259334
1982.583333,339.625,336.9069993,342.0227598,340.5373864,340.5683262,339.5101185,340.9052977,339.7179023,337.5640365,339.8092681,341.7757344,339.0845646,342.5539185,340.1055922,339.9581045,338.1184145,339.401673
1982.666667,338.025,335.3940157,332.7170579,341.6839792,338.7460041,339.0283693,338.9170579,338.5702361,335.1176653,338.2856523,340.7848949,338.1722665,340.0183639,338.7875744,339.2801399,337.2955671,338.6704107
1982.75,337.9,340.1962292,336.6392503,341.3252501,337.8599347,339.3209013,337.8553606,337.8783332,335.051724,338.4852707,341.0755563,337.9554666,338.5304953,337.6429162,339.2238614,337.8309941,339.8237748
1982.833333,339.275,338.7657323,339.0186531,340.9008281,338.4698294,339.3034597,338.2394979,338.7869907,337.1303253,340.1639459,341.6733239,338.3299359,338.814533,337.6343792,339.8953771,338.6080748,340.4277873
1982.916667,340.425,334.1374102,340.7571593,344.7148744,339.5654575,340.412235,339.689615,340.6799188,339.6413039,341.7587509,342.2969187,338.5632445,340.6662479,338.8293025,341.0641859,339.8785415,340.0898329
1983,341.34,341.2136386,340.8229636,340.615799,340.5529877,342.7330031,341.3580759,342.3263826,341.3791581,343.2223412,343.0871748,339.192362,342.1979774,339.6517544,342.444156,342.0364553,340.4954224
1983.083333,342.5,342.1874142,341.1739465,341.5703075,341.8581251,344.6474956,342.975408,343.546953,342.7527792,343.2472363,344.2911353,340.6560375,342.175447,341.0424135,343.3769874,344.19126,342.3814266
1983.166667,343.15,352.0991164,336.9333707,344.6608265,342.9853423,344.8862939,343.8656378,345.2371123,344.3260991,342.6322767,345.3393829,343.0696832,342.0393501,342.9367982,344.7000683,345.377793,345.0226688
1983.25,344.9,344.1957176,340.3840477,341.7536178,344.579623,344.0750641,344.9764032,347.2219344,344.9885417,342.7753109,346.4371628,345.0283787,342.6472556,344.7271255,346.6795735,345.8847068,346.8029503
1983.333333,345.65,347.9982294,349.5556369,343.5671434,346.0206792,343.5401874,345.9073561,347.5075327,344.6677377,343.6141005,347.2753855,345.7105762,344.3195795,344.9407723,347.9796567,345.9134449,347.3132395
1983.416667,345.275,333.0430727,347.5559474,341.6260792,345.9908781,343.1684514,346.4874154,345.75248,343.4079781,344.0358744,347.2937987,345.2208374,345.5387296,343.9421212,347.3708986,345.1604503,346.4357947
1983.5,343.82,339.9726039,347.5458973,340.2682033,344.4264578,341.9230613,345.595618,343.2711032,341.876196,342.2622702,345.5520883,343.9217607,344.8992538,342.6371721,345.3205644,343.1914258,344.1560786
1983.583333,342.15,340.5586213,344.024281,340.997401,342.1916765,340.6995667,343.6389373,341.5585657,339.3761675,339.5879978,342.8890487,342.8180752,343.1042454,341.4825163,343.5286664,341.0949284,341.6563527
1983.666667,339.875,338.5753694,341.9489258,342.6279698,340.3337999,340.3452909,341.8589047,340.0212954,337.0186575,338.0293993,341.59495,341.706581,340.7035386,340.1479836,342.7253713,340.0831586,341.2840883
1983.75,340.02,348.2224826,347.3879684,345.356037,339.6869258,340.5085296,340.7747059,339.0060667,336.976024,338.2643634,341.9929651,341.3483939,339.4485989,339.4935225,342.4981635,340.2697876,342.3426867
1983.833333,341.15,339.2101313,346.4456172,343.7597041,340.5961243,340.5207347,340.7960168,339.6890909,339.3208849,339.62801,342.5649453,341.6045559,339.936263,340.049102,343.071991,340.8969137,343.0620127
1983.916667,342.98,348.46103,341.7022301,343.3827832,341.8941238,341.2997494,341.9415813,341.37184,341.8328656,341.2214436,343.2451473,341.6672544,342.0415796,341.4802474,344.0781723,341.9381542,342.5966117
1984,343.675,349.280975,342.156779,345.6883226,343.5167213,343.2832651,343.1262027,342.8480794,343.2401484,342.4372201,344.0489016,341.7257859,344.0333465,342.8135852,345.0870807,343.8927093,342.7465916
1984.083333,344.425,349.4037452,339.0079489,349.7489523,344.6967676,345.4439566,344.4752739,343.7791626,344.5117302,342.7247059,345.1436378,342.9783418,344.6198328,344.2948422,345.886423,345.8351804,344.5432821
1984.166667,345.175,339.7022899,342.6380649,343.5529116,346.0624754,346.2090737,345.084246,345.5394594,345.8647561,342.282833,346.52036,345.1126172,344.5976631,346.4617966,347.277287,346.8487909,346.8205675
1984.25,347.4,340.5964594,343.0514815,344.2267688,347.4818464,346.0753412,346.1468646,347.3779331,346.5894809,342.5953694,347.7462877,346.9084838,345.2653063,348.6095872,349.2349787,347.4359796,348.4207572
1984.333333,347.35,337.7739361,342.1505287,345.2468059,348.5485505,345.9592606,347.1885736,347.6697693,345.9401181,344.2018672,348.7865984,347.5215715,346.7928935,349.016801,350.551378,347.6610376,348.8664445
1984.416667,346.66,343.446643,342.899873,340.7702577,348.2919534,345.7193627,347.6406215,345.9084158,344.6976854,345.1802367,348.6069983,346.86794,347.8421442,348.1436057,349.9626867,347.0517636,347.8393008
1984.5,345.2,343.5955041,349.0738849,344.257221,346.3679455,344.9432672,347.1023359,343.2954208,343.2190824,344.2106781,346.6310988,345.3399978,347.6891767,346.7570654,347.6630468,345.1868753,345.2806638
1984.583333,343.3,350.4276196,345.4219092,344.29941,343.985793,343.8547713,345.1434948,341.4879011,340.7924997,341.9806205,344.0282312,343.715975,346.0946206,345.4871109,345.4370184,342.9402153,342.7824591
1984.666667,341.12,344.908649,340.3663134,346.7930102,342.0424411,343.5461938,343.2466507,339.9390969,338.9508711,340.5344874,342.7991301,342.4799818,343.8359854,344.2332342,344.1700534,341.6935731,341.9991157
1984.75,341.475,342.7497766,355.7855813,345.8652498,341.6715464,343.660319,342.2250332,339.3127043,339.3970739,341.4479593,343.4031964,342.1394652,342.4944881,343.5137606,343.7091225,341.6421592,343.2926932
1984.833333,342.85,347.562979,350.2201809,340.5636962,342.6505332,343.0759928,342.2151879,340.330025,342.2087508,343.2414164,344.3066745,342.3649619,342.8828628,343.9103352,344.157227,342.064302,343.9917684
1984.916667,344.14,349.3050531,348.1664896,343.5301013,344.3091925,343.4033238,342.8231317,342.4044773,344.8550275,345.1472222,345.0667691,342.6477559,344.8473966,345.0529432,344.9927127,343.058469,343.7138813
1985,344.925,341.2227341,353.176255,343.5347997,345.771801,344.954116,343.8935045,344.1084287,346.3953109,346.7096835,345.7947912,342.7828542,346.4686373,345.7261098,345.7165841,344.9429338,343.704019
1985.083333,345.875,342.1908377,347.3384468,342.9443149,347.0977361,346.7093044,345.0630734,345.1610641,347.6373293,347.1576908,346.8582085,343.9979422,346.7778919,346.5376112,346.4228809,346.6682486,345.0622183
1985.166667,347.44,349.7857893,341.5004649,345.8930606,348.0484523,347.4021168,346.0119867,347.1166307,349.0196513,346.7608565,348.3635613,346.1290001,346.3374859,348.2526732,347.3984002,347.7242769,347.4180238
1985.25,348.325,340.8120139,339.8588574,348.8433442,348.9315277,347.3844748,347.0168452,349.2794602,349.7103757,347.2720945,349.582476,348.1385295,346.6302075,349.6202561,349.5640701,348.3040941,349.2370604
1985.333333,348.825,345.0139663,343.1732287,344.8874341,349.3992983,347.3008108,348.1485576,349.7687879,349.3025135,348.7608231,350.3134786,349.1146195,347.4490852,349.7184706,351.1758914,348.7471479,350.0371477
1985.416667,348.18,340.6643128,351.1023845,345.6782994,348.8084527,346.9543988,348.7004033,348.0000977,348.3032255,349.9324401,349.6570544,348.5332334,348.0859981,348.3094155,350.8220581,348.3833756,349.3095639
1985.5,346.45,349.1702126,345.7370985,347.4510972,346.7107755,345.4673065,348.4048816,345.3981484,346.9693789,348.5726071,347.0649643,347.1614589,347.305989,346.5802974,348.4151706,346.5944035,346.9057959
1985.583333,344.3,347.4780554,344.1049123,344.3831228,344.2321462,344.0829169,346.779967,343.4269868,344.4864219,345.7513979,343.8862145,345.3925509,345.5734327,344.9331484,345.8295958,344.2896349,344.3558417
1985.666667,343,356.3414217,346.5196138,342.9504454,342.3748868,343.4132307,345.1953024,341.682503,342.5583332,344.1306464,342.4193202,344.0012324,343.2536702,343.4610642,344.2154951,342.8794682,343.7190913
1985.75,342.8,353.7862639,348.6938058,344.7229567,342.0364034,342.9814855,344.1081297,340.8998337,342.9561554,344.091939,342.8925387,343.9541398,341.6305764,342.6704935,343.6634675,342.4653027,345.0180646
1985.833333,344.22,343.1065248,339.4294181,342.5377343,343.2797688,342.4504367,344.0294805,341.7629559,345.4692292,345.0419787,343.7983957,344.373671,341.8129475,342.9893306,344.0563521,342.5311959,346.0088915
1985.916667,345.575,350.5043665,352.3324364,349.6800077,345.3475507,342.2333781,344.3911584,343.6201253,347.7585291,346.4653221,344.7859884,344.8715191,343.5157001,343.9827715,344.7899488,343.3597148,345.5314285
1986,346.25,348.237357,349.3374811,344.0290055,347.0297633,343.900509,345.2643096,345.133964,348.9147117,347.3421358,345.2279594,345.0676439,345.5177902,344.6151984,345.3557719,344.9781633,345.3360878
1986.083333,346.825,353.0891328,348.6658878,347.070112,347.8997296,345.7549026,346.3298785,345.984563,349.4375616,347.0897676,346.2740775,345.942155,346.1593515,345.3973572,345.5997539,346.6867902,346.6287618
1986.166667,347.74,347.6567772,341.5356516,344.5702085,348.8244653,347.0291021,347.155501,347.5524921,350.1415721,346.2411217,347.4205494,347.9478851,346.0069048,346.882478,346.6601781,347.5435214,348.8529753
1986.25,349.525,347.1668013,345.2228186,348.2496383,349.4161215,347.4954317,348.2207441,349.5584587,350.4735542,346.4489433,348.6971904,349.7246023,346.1897418,348.7374527,348.8972536,348.2195349,350.6830573
1986.333333,350.08,344.6669456,334.2272594,352.3317883,349.5616788,348.1138098,349.4193253,349.949423,349.8880947,347.6440706,349.657131,350.6694999,347.1320564,349.1642631,350.7335747,349.130078,351.6696589
1986.416667,349.375,346.1732973,348.052602,345.0915592,348.8408165,347.9935821,350.0990555,348.1094208,348.8911365,348.5643766,348.9332982,350.1459601,347.7247122,348.1858414,350.3830718,349.1112812,350.9335529
1986.5,347.825,349.8141219,356.5199254,345.9124858,346.9203151,346.5911126,349.6277136,345.5638775,347.3507186,347.0567184,345.9156461,348.6458615,347.3055535,347.0394614,348.0646829,347.749188,348.6067331
1986.583333,345.82,354.8144248,348.4524598,344.0820299,344.5581135,345.3413195,347.9686848,343.1091919,344.8187367,344.1141861,342.8024022,346.5589906,345.9272684,346.0077674,345.2172562,345.4456,345.8987193
1986.666667,344.8,339.972121,351.6076674,343.4427518,342.862516,344.9656376,346.4024333,341.2037106,342.8533693,341.8898802,341.5040549,345.0808459,344.097282,344.8809818,343.4299694,344.0817045,345.1493978
1986.75,344.1,342.9374403,351.0583525,347.933013,343.0863281,345.0943729,345.3214044,340.4365715,343.0554395,341.7963506,342.5616798,345.0793237,342.5968024,344.6814332,342.7331934,343.7897582,346.3706427
1986.833333,345.62,351.1747968,356.8288015,349.1558714,344.7675047,344.8728035,345.1667663,341.6659451,345.5362309,342.9084769,344.2822821,346.0559291,342.8931055,345.5800068,343.2262347,344.0612585,347.335977
1986.916667,346.875,351.6867153,350.6707073,346.9987098,346.7798143,345.0351958,345.5322717,344.0418914,347.7252956,344.6601214,345.5817265,346.6067925,345.0015585,346.8810382,344.2464137,345.1424926,346.9235074
1987,348,351.086331,345.9022058,344.5406701,348.4289736,346.6137693,346.3693141,345.7283157,348.4428148,346.0414786,346.7064885,347.0086957,346.9647884,347.3923708,344.9717001,346.848896,346.5390954
1987.083333,348.5,353.1477584,339.9991146,347.3048769,349.7731663,348.8963078,347.2653041,346.8537136,348.9657882,346.2504892,347.8688447,347.82445,348.1346539,348.0161908,345.2141931,348.5825771,347.6642217
1987.166667,349.475,353.0763135,349.3088387,349.6574325,350.4903341,350.3209359,348.1784077,348.7108378,350.1034379,346.023782,349.2004343,349.5179232,348.3596784,349.5247669,346.5058275,349.5751821,349.7160133
1987.25,350.85,348.4498745,350.1350102,351.567146,351.1706794,351.0736539,349.3915071,351.1949264,350.9802308,346.971412,350.9676569,351.4874929,348.8464277,351.2986769,349.0554804,350.5294363,351.8956588
1987.333333,351.74,348.2390586,355.2116417,350.2182946,351.3750822,351.6175388,350.5522614,352.1540632,351.1017599,349.0543166,352.2421281,352.6031302,349.4335576,351.8144871,351.4768501,352.0659514,353.1171203
1987.416667,351.15,356.2163687,347.2272737,349.391913,350.8040486,351.090266,351.4368605,351.0074369,350.713337,350.6349474,351.4340153,352.3515947,349.6660671,350.9589869,351.8687826,352.6778006,352.8451282
1987.5,349.45,357.5673851,355.754421,352.3559167,348.7175155,349.2664206,351.1474448,348.6680159,349.7673319,349.3807703,348.6417118,350.8594048,349.1170667,349.8260792,349.9489397,351.5552301,350.7787704
1987.583333,348.08,342.8349022,343.9199335,348.0023621,346.7056087,347.414125,349.7387639,346.5622336,347.7585282,346.7764842,345.3250971,348.7947339,347.6667235,348.8347548,347.3235454,349.4785868,347.9878899
1987.666667,346.4,348.536472,345.1066786,345.2817725,345.4644464,346.8413723,348.4616437,344.8903111,345.7397539,345.0674002,344.1323798,347.4746787,345.8359824,347.5848832,345.6575436,348.002945,347.4226149
1987.75,346.44,341.1017072,345.5290474,345.9372623,345.8427821,346.7822639,347.7387855,344.3643866,346.2775219,344.953552,345.6584123,347.7549089,344.0776407,347.039644,345.3715199,347.4799657,348.6259641
1987.833333,347.925,355.6379529,345.8723126,348.7835809,347.4535001,346.5499465,347.7931908,346.0015708,348.5848551,346.4002694,347.8760663,349.2070271,344.2073577,347.7684661,346.3750556,347.5152232,349.8319661
1987.916667,348.925,350.280593,349.8435128,349.1273061,349.5266643,346.4763949,348.1617837,348.6620037,350.8621821,348.5328336,349.4194896,350.0333807,346.1188027,348.6867979,347.8723738,348.3247027,349.5160456
1988,350.4,353.3778128,355.0903725,349.296926,351.2597908,347.9266404,348.8940609,350.6105367,351.3917538,350.4163506,350.6230256,350.6021939,348.4990633,348.9377574,348.7363635,349.7845287,349.2721164
1988.083333,351.775,352.6390602,354.0874061,349.3849302,352.4494426,349.9844517,349.8676784,351.5962368,351.9424562,351.137434,351.393965,351.1796701,349.9623402,349.0869935,349.3316813,351.0960472,350.3636285
1988.166667,352.125,344.234318,360.2398577,352.6333184,353.0836562,351.3555348,350.8392825,353.5350328,352.9282325,351.1038721,352.5846163,352.6237202,350.6807618,350.3613508,350.5369687,352.1203017,352.4369871
1988.25,353.58,355.5308007,354.2673781,355.1262882,353.5635392,352.2781792,352.1675372,356.006534,353.8019416,351.9045854,354.4024131,354.3627187,351.1434591,351.9334363,353.2258934,352.8514597,354.4443598
1988.333333,354.175,350.1047407,349.0055006,348.5820664,353.5471615,352.793138,353.4374218,357.2490006,354.038755,354.0475631,355.6039783,355.0901417,351.6417804,352.778768,355.9628829,354.3040093,355.7776221
1988.416667,353.75,357.184833,353.5150526,352.8807342,352.9628675,352.2865649,353.8772189,355.8249597,353.8678949,355.4452786,354.8796706,354.7367002,351.6000937,352.32468,356.453306,355.1574186,355.5207502
1988.5,352.22,346.584204,347.3205727,347.6350693,351.2726175,350.1855227,353.3814953,353.1554263,353.1008568,353.9286642,351.8244064,353.1897433,351.1275153,351.5030115,354.6784338,353.8690818,353.1306909
1988.583333,350.3,359.6889783,345.3396928,352.718176,349.1920194,348.5097394,351.9884565,350.7074838,350.591762,350.8634101,348.2037888,350.9590861,349.9463482,350.3810535,351.9381833,351.7538569,350.3926391
1988.666667,348.75,350.9487348,350.303761,346.096543,348.033097,348.3451414,350.5533228,348.6422985,348.1088822,348.5686713,347.3376265,349.346662,348.0868698,349.3875071,349.8909276,349.9460056,349.3116934
1988.75,348.96,347.3628679,348.763983,347.623866,348.2532608,348.795889,349.8390049,347.9901212,347.9944534,348.078499,348.9040721,349.499688,346.9000268,349.1308434,349.5716721,349.3019702,350.4366306
1988.833333,350,351.1139294,351.6444568,347.9146267,349.7696514,349.3107337,349.7167734,349.2613454,349.7962999,349.4986189,351.3471236,350.8107503,347.0173614,350.0835093,350.3321005,349.1361453,351.3762337
1988.916667,351.36,351.3787033,351.7946627,348.11806,351.5626957,349.6951802,349.9932666,351.8905521,351.3565457,351.5557819,353.1544812,352.1291961,348.8248081,351.2159061,351.7731862,349.8947194,350.9906561
1989,352.775,350.1360954,357.4887471,352.5219962,353.2440716,351.4163832,350.5384057,353.3691097,351.5798965,353.36397,354.0922036,352.2888447,351.5828936,351.4919996,352.5725266,351.3990867,350.661777
1989.083333,353,356.22119,357.7059701,349.6523694,353.930634,353.4142619,351.2354243,353.953159,351.8488579,354.1878409,354.696232,352.5302917,353.5386509,351.7911741,352.3779513,352.6575803,351.3741018
1989.166667,353.6,353.6559315,357.0362929,352.871462,354.4913007,355.0289063,351.9873329,355.2971462,352.6499408,354.0139693,355.7094026,353.5609441,354.4922401,353.103785,352.8136949,353.4713157,353.1233099
1989.25,355.36,361.4159586,351.2862685,355.3592532,355.0440229,356.1019112,353.1024393,357.5664529,353.627278,354.7742917,357.2880818,354.8390515,355.1405638,354.94642,354.843534,354.5939059,355.0052145
1989.333333,355.6,346.2739945,360.451664,353.6437746,355.2772205,356.615479,354.2768536,358.2718893,354.1878856,356.4868957,358.6791526,355.6055156,355.4661125,355.8098537,357.2827086,356.4836394,356.5430233
1989.416667,355.125,357.1763067,353.6124123,350.8971378,354.6882439,355.8035631,354.6142948,356.9213353,354.3747073,357.6535801,357.8541479,355.2602238,354.9370565,355.4857924,357.6111758,357.3695129,356.2380814
1989.5,353.86,354.5999927,352.3766151,351.8683119,353.1413334,353.3597846,353.6234368,354.260021,353.8430586,356.1145871,354.6093368,353.6191103,353.7391162,354.6576173,355.6821919,356.4005541,353.8746672
1989.583333,351.575,350.2205851,350.6646451,348.4353548,351.091895,351.1818995,352.0573393,351.5056463,351.4281875,352.7552234,350.8775248,351.3978308,352.269112,353.4180989,352.7088633,354.3708844,350.8165371
1989.666667,349.86,351.230745,351.274835,352.3558746,349.801375,350.8662035,350.8058826,349.1052875,348.9221714,350.2247941,349.5240788,349.7837743,350.3029009,352.037379,350.528364,352.5800706,349.8192364
1989.75,350.05,361.4052345,353.5688216,349.6309094,349.9155512,351.5747803,350.1464953,348.275504,348.3287545,349.7265184,351.0353031,349.9967575,348.7597353,351.3507883,349.9760293,351.656347,350.9374223
1989.833333,351.2,350.1294777,356.4481203,348.798286,351.207995,351.8747706,350.4270133,349.8390737,350.1634083,350.9234888,353.3371706,351.5329811,348.7914893,351.8949945,350.7529076,351.5546892,352.0286107
1989.916667,352.48,354.4613614,350.6054218,351.4302504,352.9748375,352.297265,351.0091263,352.3698516,351.73367,353.2568706,354.8980784,353.1223578,350.4878565,352.7160562,352.355546,352.2605753,351.9933166
1990,353.65,351.1807072,349.962237,351.0374585,354.2021466,353.2625132,351.7365644,354.0181003,352.1715149,355.3375959,355.3601088,353.536323,353.1107742,352.6150437,352.8040702,353.5668489,351.7386536
1990.083333,354.65,363.6032705,357.2274494,355.0965468,354.8837208,354.7178249,352.6567214,354.460155,352.6532901,356.0101715,355.463617,353.8326908,354.9380909,352.3764761,352.4806795,354.845913,352.63255
1990.166667,355.48,351.4024988,342.1305387,358.3650156,356.0175292,355.6690845,353.7160944,355.3747225,353.8868402,355.8054748,356.1088298,354.5899114,356.1036797,353.2894604,352.6371036,355.3668966,354.3154578
1990.25,356.175,357.3837596,358.6723199,356.7898093,356.7461051,356.1941085,354.9527902,357.4457554,354.9279026,356.3763128,357.4548744,355.7170956,356.5556084,354.7617779,354.4744696,356.2467893,356.2507684
1990.333333,357.075,360.0412351,348.848097,356.2609235,357.4257814,356.5599158,356.3720534,358.4765784,356.014036,358.0079023,358.6715034,356.3966362,356.522034,355.2786161,356.8165831,357.8514562,357.7629799
1990.416667,356.08,359.7953377,352.2816089,355.804481,357.0321908,355.5411692,356.6479693,357.1801415,356.8111611,358.9810804,358.0150963,356.2761061,355.7337381,354.8246397,357.6156254,358.7677151,357.569523
1990.5,354.675,349.605127,359.1929577,355.119631,355.5388761,352.8948441,355.7348223,354.8285665,356.2899888,357.3183948,354.6625603,354.9164383,354.3493141,353.707509,356.0831164,357.646678,355.1236443
1990.583333,352.9,360.5383744,362.9227931,352.5753166,353.5426022,350.5117095,354.0944832,351.9073608,353.7031827,353.8581343,350.8497452,352.5304681,352.6426662,352.0351435,353.4353949,355.2573067,352.169205
1990.666667,350.94,362.2669769,346.2203901,355.7031391,351.9992689,350.4890764,352.7447575,349.8560993,350.9620845,351.06424,349.2712684,350.8417449,351.1914759,350.4202993,351.4768512,353.1522644,350.9178673
1990.75,351.225,357.2309255,346.849934,354.2596874,351.9395089,351.6282394,352.5577174,349.2651607,350.2687452,350.4617308,350.7553661,350.9975113,350.0605357,349.6604709,351.0481708,352.0511044,352.020599
1990.833333,352.7,352.241343,352.0290219,351.8373969,353.1866234,352.7508496,352.987568,350.9755176,351.754043,351.539484,353.3579039,352.8299137,350.3045249,350.2086757,352.1842877,351.9215868,353.1477172
1990.916667,354.14,352.8076895,357.5346315,355.4593052,354.5786233,353.5380542,353.9290227,353.896345,353.3484528,353.8448517,354.7405344,354.4602199,352.2769332,351.4265721,353.897793,352.4342502,353.2556136
1991,354.675,351.6757577,358.6933076,355.352473,356.030811,354.7538799,355.1886209,355.5685454,353.8284186,356.0718583,355.3492448,355.254008,355.1634188,351.5435631,354.8974949,353.8622756,353.2280713
1991.083333,355.65,352.8116287,359.4293162,354.305039,356.8050312,356.2165232,356.0505928,355.7470304,354.1807211,356.8595776,355.4254137,355.6495915,357.6311357,351.7503488,354.1833589,355.05985,354.1277188
1991.166667,357.2,356.7583269,355.4817077,354.2809205,357.9858312,357.0877794,357.0440252,356.6498443,355.3412849,356.3475609,356.049442,356.2167917,359.2818492,353.0906545,353.9094026,355.7515342,355.495137
1991.25,358.6,355.4352249,357.1619078,356.2129365,359.3976769,358.1445747,358.3979597,358.4836676,356.5005687,356.5773544,357.6355738,357.2343191,360.0937502,354.9656024,355.5772729,356.7423893,356.942972
1991.333333,359.25,355.6122804,353.4092026,355.3732122,360.2307292,358.832417,359.373657,359.6191469,357.5707746,358.1624093,359.3868296,357.9199476,359.9536227,355.8255213,357.8316939,358.4622463,358.1700217
1991.416667,358.18,354.6116301,356.7606963,358.1812957,359.7204166,358.1466876,359.4611294,358.5473608,358.2893121,359.0084014,359.2252029,357.7389922,359.0401753,355.6385508,358.7293266,359.7341364,357.8736835
1991.5,356.05,370.3660811,355.7051846,353.3903733,357.9371532,355.6750856,358.0373148,356.6206493,358.1051994,357.4866634,356.2768446,356.3748237,357.1192022,354.6894772,357.4217457,358.6260459,355.3072928
1991.583333,353.86,350.05924,346.5467996,352.8904679,355.977338,353.3875108,355.6725205,354.1270508,355.5441371,354.2153884,352.4732145,354.1030425,355.4663866,353.009425,355.0197459,356.38373,352.0478473
1991.666667,352.125,355.7070989,358.6886001,351.1708615,354.1805203,353.4918803,354.1321548,352.1238971,352.4877151,351.5271642,350.8894046,352.0111353,354.093469,351.5021827,353.0155332,354.5171526,350.8158077
